Lcom/android/bluetooth/flags/FeatureFlags;->leaudioMultipleVocsInstancesApi()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->leaudioStartStreamRaceFix()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->leaudioUnicastInactivateDeviceBasedOnContext()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->leaudioVolumeChangeOnRingtoneFix()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->loadDidConfigFromSysprops()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->metadataApiInactiveAudioDeviceUponConnection()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->mfiHasUuid()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->nrpaNonConnectableAdv()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->oppFixMultipleNotificationsIssues()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->oppServiceFixIndexOutOfBoundsExceptionInUpdateThread()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->oppStartActivityDirectlyFromNotification()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->phyToNative()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->pretendNetworkService()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->removeAddressMapOnUnbond()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->removeBondWithAddressMap()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->reportVscDataFromTheGdController()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->resetAfterCollision()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->resetPairingOnlyForRelatedServiceDiscovery()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->retryEscoWithZeroRetransmissionEffort()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->rfcommAlwaysUseMitm()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->rnrCancelBeforeEventRace()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->rnrPresentDuringServiceDiscovery()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->runBleAudioTicksInWorkerThread()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->scanManagerRefactor()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->scanTimeoutReset()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->settingsCanControlHapPreset()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->skipUnknownRobustCaching()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->supportExclusiveManager()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->supportMetadataDeviceTypesApis()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->synchronousBtaSec()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->systemServerMessenger()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->unixFileSocketCreationFailure()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->useDspCodecWhenControllerDoesNotSupport()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->useEntireMessageHandle()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->useLeShimConnectionMapGuard()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->useNewAirplaneMode()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->useNewSatelliteMode()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlags;->vcpMuteUnmute()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->a2dpConcurrentSourceSink()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->a2dpOffloadCodecExtensibility()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->airplaneRessourcesInApp()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->allowSwitchingHidAndHogp()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->apiGetConnectionStateSyncOnMain()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->apiGetConnectionStateUsingIdentityAddress()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->ashaAsrc()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->asymmetricPhyForUnidirectionalCis()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->audioHalVersionClass()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->audioRoutingCentralization()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->autoConnectOnHfpWhenNoA2dpDevice()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->autoConnectOnMultipleHfpWhenNoA2dpDevice()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->autoOnFeature()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->bluffsMitigation()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->brcmBetterLeScanParams()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->breakUhidPollingEarly()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->btSocketApiL2capCid()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->btSystemContextReport()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->btaDmDeferDeviceDiscoveryStateChangeUntilRnrComplete()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->btaDmDiscStuckInCancellingFix()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->channelSounding()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->channelSoundingInStack()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->closeRfcommInsteadOfReset()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->connectHidAfterServiceDiscovery()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->correctBondTypeOfLoadedDevices()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->delayBondingWhenBusy()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->divideLongSingleGapData()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->dumpsysUsePassedInFd()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->enableSniffOffload()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->encryptedAdvertisingData()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->enumerateGattErrors()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->fixLeOobPairingBypass()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->fixLePairingPasskeyEntryBypass()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->fixNonconnectableScannableAdvertisement()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->fixPairingFailureReasonFromRemote()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->forceBredrForSdpRetry()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->gattCleanupRestrictedHandles()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->gattDropAclOnOutOfResourcesFix()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->gattFixDeviceBusy()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->gattReconnectOnBtOnFix()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->gattRediscoverOnCanceled()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->gdxDeviceDiscovery()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->gdxServiceDiscovery()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->getAddressTypeApi()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->handleDeliverySendingFailureEvents()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->hfpCodecAptxVoice()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->higherL2capFlushThreshold()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->identityAddressNullIfUnknown()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->ignoreBondTypeForLe()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->isScoManagedByAudio()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->keepStoppedMediaBrowserService()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->keyMissingBroadcast()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->l2capTxCompleteCbInfo()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leAudioDevTypeDetectionFix()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leAudioFastBondParams()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->lePeriodicScanningReassembler()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leScanFixRemoteException()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leScanParametersFix()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leScanUseUidForImportance()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leaudioActiveDeviceManagerGroupHandlingFix()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leaudioAddSamplingFrequencies()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leaudioApiSynchronizedBlockFix()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leaudioBroadcastAudioHandoverPolicies()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leaudioBroadcastFeatureSupport()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leaudioBroadcastMonitorSourceSyncStatus()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leaudioBroadcastVolumeControlForConnectedDevices()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leaudioCallbackOnGroupStreamStatus()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leaudioCodecConfigCallbackOrderFix()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leaudioDynamicSpatialAudio()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leaudioEnableHealthBasedActions()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leaudioHalClientAsrc()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leaudioMcsTbsAuthorizationRebondFix()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leaudioMulticodecAidlSupport()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leaudioMultipleVocsInstancesApi()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leaudioStartStreamRaceFix()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leaudioUnicastInactivateDeviceBasedOnContext()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->leaudioVolumeChangeOnRingtoneFix()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->loadDidConfigFromSysprops()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->metadataApiInactiveAudioDeviceUponConnection()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->mfiHasUuid()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->nrpaNonConnectableAdv()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->oppFixMultipleNotificationsIssues()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->oppServiceFixIndexOutOfBoundsExceptionInUpdateThread()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->oppStartActivityDirectlyFromNotification()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->phyToNative()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->pretendNetworkService()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->removeAddressMapOnUnbond()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->removeBondWithAddressMap()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->reportVscDataFromTheGdController()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->resetAfterCollision()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->resetPairingOnlyForRelatedServiceDiscovery()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->retryEscoWithZeroRetransmissionEffort()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->rfcommAlwaysUseMitm()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->rnrCancelBeforeEventRace()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->rnrPresentDuringServiceDiscovery()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->runBleAudioTicksInWorkerThread()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->scanManagerRefactor()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->scanTimeoutReset()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->settingsCanControlHapPreset()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->skipUnknownRobustCaching()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->supportExclusiveManager()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->supportMetadataDeviceTypesApis()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->synchronousBtaSec()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->systemServerMessenger()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->unixFileSocketCreationFailure()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->useDspCodecWhenControllerDoesNotSupport()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->useEntireMessageHandle()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->useLeShimConnectionMapGuard()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->useNewAirplaneMode()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->useNewSatelliteMode()Z,unsupported
Lcom/android/bluetooth/flags/FeatureFlagsImpl;->vcpMuteUnmute()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->a2dpConcurrentSourceSink()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->a2dpOffloadCodecExtensibility()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->airplaneRessourcesInApp()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->allowSwitchingHidAndHogp()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->apiGetConnectionStateSyncOnMain()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->apiGetConnectionStateUsingIdentityAddress()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->ashaAsrc()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->asymmetricPhyForUnidirectionalCis()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->audioHalVersionClass()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->audioRoutingCentralization()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->autoConnectOnHfpWhenNoA2dpDevice()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->autoConnectOnMultipleHfpWhenNoA2dpDevice()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->autoOnFeature()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->bluffsMitigation()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->brcmBetterLeScanParams()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->breakUhidPollingEarly()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->btSocketApiL2capCid()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->btSystemContextReport()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->btaDmDeferDeviceDiscoveryStateChangeUntilRnrComplete()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->btaDmDiscStuckInCancellingFix()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->channelSounding()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->channelSoundingInStack()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->closeRfcommInsteadOfReset()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->connectHidAfterServiceDiscovery()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->correctBondTypeOfLoadedDevices()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->delayBondingWhenBusy()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->divideLongSingleGapData()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->dumpsysUsePassedInFd()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->enableSniffOffload()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->encryptedAdvertisingData()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->enumerateGattErrors()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->fixLeOobPairingBypass()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->fixLePairingPasskeyEntryBypass()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->fixNonconnectableScannableAdvertisement()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->fixPairingFailureReasonFromRemote()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->forceBredrForSdpRetry()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->gattCleanupRestrictedHandles()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->gattDropAclOnOutOfResourcesFix()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->gattFixDeviceBusy()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->gattReconnectOnBtOnFix()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->gattRediscoverOnCanceled()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->gdxDeviceDiscovery()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->gdxServiceDiscovery()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->getAddressTypeApi()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->handleDeliverySendingFailureEvents()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->hfpCodecAptxVoice()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->higherL2capFlushThreshold()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->identityAddressNullIfUnknown()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->ignoreBondTypeForLe()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->isScoManagedByAudio()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->keepStoppedMediaBrowserService()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->keyMissingBroadcast()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->l2capTxCompleteCbInfo()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leAudioDevTypeDetectionFix()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leAudioFastBondParams()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->lePeriodicScanningReassembler()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leScanFixRemoteException()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leScanParametersFix()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leScanUseUidForImportance()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leaudioActiveDeviceManagerGroupHandlingFix()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leaudioAddSamplingFrequencies()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leaudioApiSynchronizedBlockFix()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leaudioBroadcastAudioHandoverPolicies()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leaudioBroadcastFeatureSupport()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leaudioBroadcastMonitorSourceSyncStatus()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leaudioBroadcastVolumeControlForConnectedDevices()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leaudioCallbackOnGroupStreamStatus()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leaudioCodecConfigCallbackOrderFix()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leaudioDynamicSpatialAudio()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leaudioEnableHealthBasedActions()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leaudioHalClientAsrc()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leaudioMcsTbsAuthorizationRebondFix()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leaudioMulticodecAidlSupport()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leaudioMultipleVocsInstancesApi()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leaudioStartStreamRaceFix()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leaudioUnicastInactivateDeviceBasedOnContext()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->leaudioVolumeChangeOnRingtoneFix()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->loadDidConfigFromSysprops()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->metadataApiInactiveAudioDeviceUponConnection()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->mfiHasUuid()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->nrpaNonConnectableAdv()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->oppFixMultipleNotificationsIssues()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->oppServiceFixIndexOutOfBoundsExceptionInUpdateThread()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->oppStartActivityDirectlyFromNotification()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->phyToNative()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->pretendNetworkService()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->removeAddressMapOnUnbond()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->removeBondWithAddressMap()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->reportVscDataFromTheGdController()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->resetAfterCollision()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->resetPairingOnlyForRelatedServiceDiscovery()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->retryEscoWithZeroRetransmissionEffort()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->rfcommAlwaysUseMitm()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->rnrCancelBeforeEventRace()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->rnrPresentDuringServiceDiscovery()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->runBleAudioTicksInWorkerThread()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->scanManagerRefactor()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->scanTimeoutReset()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->settingsCanControlHapPreset()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->skipUnknownRobustCaching()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->supportExclusiveManager()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->supportMetadataDeviceTypesApis()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->synchronousBtaSec()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->systemServerMessenger()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->unixFileSocketCreationFailure()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->useDspCodecWhenControllerDoesNotSupport()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->useEntireMessageHandle()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->useLeShimConnectionMapGuard()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->useNewAirplaneMode()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->useNewSatelliteMode()Z,unsupported
Lcom/android/bluetooth/flags/Flags;->vcpMuteUnmute()Z,unsupported
